book_id,isbn,authors,original_publication_year,original_title,language_code,image_url
212,038572179X,Ian McEwan,2001.0,Atonement,eng,https://images.gr-assets.com/books/1320449708m/6867.jpg
213,553213695,"Franz Kafka, Stanley Corngold",1915.0,Die Verwandlung,eng,https://images.gr-assets.com/books/1359061917m/485894.jpg
214,141382899,Rick Riordan,2007.0,The Titan's Curse,eng,https://images.gr-assets.com/books/1361038385m/561456.jpg
215,030788743X,Ernest Cline,2011.0,,eng,https://images.gr-assets.com/books/1500930947m/9969571.jpg
216,1554681723,Garth Stein,2006.0,The Art of Racing in the Rain,eng,https://images.gr-assets.com/books/1377206302m/3153910.jpg
217,739303406,"Erik Larson, Tony Goldwyn",2003.0,"The Devil in the White City: Murder, Magic, and Madness at the Fair that Changed America",eng,https://images.gr-assets.com/books/1312066724m/21996.jpg
218,425263908,Sylvia Day,2012.0,Bared to You,eng,https://images.gr-assets.com/books/1477803272m/13572249.jpg
219,66238501,"C.S. Lewis, Pauline Baynes",1956.0,The Chronicles of Narnia,eng,https://images.gr-assets.com/books/1449868701m/11127.jpg
220,316043133,Mark Cotta Vaz,,Twilight: The Complete Illustrated Movie Companion,en-US,https://images.gr-assets.com/books/1352539022m/3609760.jpg
221,1558743669,Dave Pelzer,1995.0,"A Child Called ""It"": One Child's Courage to Survive",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
222,752864327,Robert Ludlum,1980.0,The Bourne Identity,eng,https://images.gr-assets.com/books/1335860740m/7869.jpg
223,786817879,Eoin Colfer,2001.0,Artemis Fowl,eng,https://images.gr-assets.com/books/1327945104m/249747.jpg
224,385738935,Lauren Kate,2009.0,Fallen,en-US,https://images.gr-assets.com/books/1440619649m/6487308.jpg
225,142000655,John Steinbeck,1952.0,East of Eden  ,eng,https://images.gr-assets.com/books/1441547516m/4406.jpg
226,307341569,Gillian Flynn,2009.0,Dark Places,eng,https://images.gr-assets.com/books/1354988288m/5886881.jpg
227,385339089,John Grisham,1993.0,The Client,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
228,312291639,"Emma McLaughlin, Nicola Kraus",2002.0,The Nanny Diaries,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
229,451527747,"Lewis Carroll, John Tenniel, Martin Gardner",1865.0,Alice's Adventures in Wonderland,eng,https://images.gr-assets.com/books/1327872220m/24213.jpg
230,192802631,"Jane Austen, James Kinsley, Deidre Shauna Lynch",1817.0,Persuasion,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
231,312370830,Tatiana de Rosnay,2007.0,Elle s'appelait Sarah,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
232,452284694,Stephen King,1982.0,The Gunslinger,en-US,https://images.gr-assets.com/books/1375776480m/43615.jpg
233,140003468X,"Gabriel García Márquez, Edith Grossman",1985.0,El amor en los tiempos del cólera,eng,https://images.gr-assets.com/books/1327124987m/9712.jpg
234,014131088X,Laurie Halse Anderson,1999.0,Speak,eng,https://images.gr-assets.com/books/1310121762m/439288.jpg
235,399159347,Liane Moriarty,2013.0,The Husband's Secret ,eng,https://images.gr-assets.com/books/1460577225m/17802724.jpg
236,385494785,Jon Krakauer,1997.0,Into Thin Air: A Personal Account of the Mt. Everest Disaster,en-US,https://images.gr-assets.com/books/1463384482m/1898.jpg
237,1416524304,Stephen King,1974.0,Carrie,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
238,031242227X,Augusten Burroughs,2002.0,Running with Scissors,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
239,307346609,Max Brooks,2006.0,World War Z: An Oral History of the Zombie War,en-US,https://images.gr-assets.com/books/1386328204m/8908.jpg
240,385537859,Dan Brown,2013.0,Inferno,eng,https://images.gr-assets.com/books/1397093185m/17212231.jpg
241,440227534,Lois Lowry,1989.0,Number the Stars,eng,https://images.gr-assets.com/books/1370917812m/47281.jpg
242,446692638,James Patterson,1993.0,Along Came a Spider,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
243,450417395,Stephen King,1987.0,Misery,en-GB,https://images.gr-assets.com/books/1270545451m/10614.jpg
244,307341542,Gillian Flynn,2006.0,Sharp Objects,en-US,https://images.gr-assets.com/books/1423241485m/66559.jpg
245,439366771,Katherine Paterson,1977.0,Bridge to Terabithia,eng,https://images.gr-assets.com/books/1327880087m/2839.jpg
246,312360266,"P.C. Cast, Kristin Cast",2007.0,Marked,en-US,https://images.gr-assets.com/books/1317067002m/30183.jpg
247,743269519,Stephen R. Covey,1989.0,The 7 Habits of Highly Effective People,en-US,https://images.gr-assets.com/books/1421842784m/36072.jpg
248,743477545,"William Shakespeare, Barbara A. Mowat, Paul Werstine, Catherine Belsey",1595.0,A Midsummer Night's Dream,eng,https://images.gr-assets.com/books/1327874534m/1622.jpg
249,618711651,Jonathan Safran Foer,2005.0,Extremely Loud and Incredibly Close,en-US,https://images.gr-assets.com/books/1327879967m/4588.jpg
250,375869026,R.J. Palacio,2012.0,Wonder,eng,https://images.gr-assets.com/books/1309285027m/11387515.jpg
251,039480001X,Dr. Seuss,1957.0,The Cat in the Hat,eng,https://images.gr-assets.com/books/1468890477m/233093.jpg
252,312641893,Marissa Meyer,2012.0,Cinder,eng,https://images.gr-assets.com/books/1470056948m/11235712.jpg
253,316206849,"Robert Galbraith, J.K. Rowling",2013.0,The Cuckoo's Calling,en-US,https://images.gr-assets.com/books/1358716559m/16160797.jpg
254,545123267,Maggie Stiefvater,2009.0,Shiver,eng,https://images.gr-assets.com/books/1409283154m/6068551.jpg
255,452011876,"Ayn Rand, Leonard Peikoff",1957.0,Atlas Shrugged,eng,https://images.gr-assets.com/books/1405868167m/662.jpg
256,143038257,"Greg Mortenson, David Oliver Relin",2006.0,Three Cups of Tea ,en-US,https://images.gr-assets.com/books/1395407074m/49436.jpg
257,517223627,"Jane Carruth, Lewis Carroll, Rene Cloke",1865.0,,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
258,143034901,"Carlos Ruiz Zafón, Lucia Graves",2001.0,La sombra del viento,eng,https://images.gr-assets.com/books/1344545047m/1232.jpg
259,385738757,James Dashner,2010.0,The Scorch Trials,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
260,,Dale Carnegie,1936.0,How to Win Friends and Influence People,eng,https://images.gr-assets.com/books/1442726934m/4865.jpg
261,767900383,Frances Mayes,1996.0,Under the Tuscan Sun,eng,https://images.gr-assets.com/books/1320524083m/480479.jpg
262,399167064,Liane Moriarty,2014.0,Big Little Lies,eng,https://images.gr-assets.com/books/1492239430m/19486412.jpg
263,590920685,Gail Carson Levine,1997.0,Ella Enchanted,eng,https://images.gr-assets.com/books/1410727190m/24337.jpg
264,743297334,Ernest Hemingway,1926.0,The Sun Also Rises,en-US,https://images.gr-assets.com/books/1331828228m/3876.jpg
265,61120073,Betty  Smith,1943.0,A Tree Grows In Brooklyn ,eng,https://images.gr-assets.com/books/1327883484m/14891.jpg
266,446677388,James Patterson,1995.0,Kiss the Girls,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
267,312577222,Kristin Hannah,2015.0,The Nightingale,eng,https://images.gr-assets.com/books/1451446316m/21853621.jpg
268,1400078776,Kazuo Ishiguro,2005.0,Never Let Me Go,eng,https://images.gr-assets.com/books/1353048590m/6334.jpg
269,786890754,Cecelia Ahern,2003.0,"PS, I Love You",en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
270,1844080382,"Daphne du Maurier, Sally Beauman",1938.0,Rebecca,en-US,https://images.gr-assets.com/books/1327871977m/12873.jpg
271,156030306,Daniel Keyes,1966.0,Flowers for Algernon,en-US,https://images.gr-assets.com/books/1367141311m/18373.jpg
272,552995878,"Laura Esquivel, Thomas  Christensen, Carol Christensen",1989.0,Como agua para chocolate,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
273,812968069,Lisa See,2005.0,Snow Flower and the Secret Fan,eng,https://images.gr-assets.com/books/1327880508m/1103.jpg
274,451205766,"Mario Puzo, Robert Thompson, Peter Bart",1969.0,The Godfather,eng,https://images.gr-assets.com/books/1394988109m/22034.jpg
275,525476881,John Green,2006.0,An Abundance of Katherines,eng,https://images.gr-assets.com/books/1360206426m/49750.jpg
276,553803719,Isaac Asimov,1951.0,Foundation,eng,https://images.gr-assets.com/books/1417900846m/29579.jpg
277,62255657,Neil Gaiman,2013.0,The Ocean at the End of the Lane,eng,https://images.gr-assets.com/books/1497098563m/15783514.jpg
278,60513063,Shel Silverstein,1981.0,A Light in the Attic,eng,https://images.gr-assets.com/books/1427169918m/30118.jpg
279,751565350,"John Tiffany, Jack Thorne, J.K. Rowling",2016.0,"Harry Potter and the Cursed Child, Parts One and Two",eng,https://images.gr-assets.com/books/1470082995m/29056083.jpg
280,61726834,Lauren Oliver,2011.0,Delirium,eng,https://images.gr-assets.com/books/1327890411m/11614718.jpg
281,385339704,John Grisham,1992.0,The Pelican Brief,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
282,61139378,Neil Gaiman,2002.0,Coraline,eng,https://images.gr-assets.com/books/1493497435m/17061.jpg
283,60853980,"Terry Pratchett, Neil Gaiman",1990.0,"Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch",en-US,https://images.gr-assets.com/books/1392528568m/12067.jpg
284,140042598,Jack Kerouac,1955.0,On the Road,eng,https://images.gr-assets.com/books/1413588576m/70401.jpg
285,1476729085,Graeme Simsion,2013.0,The Rosie Project,eng,https://images.gr-assets.com/books/1371651741m/16181775.jpg
286,446579939,Nicholas Sparks,2008.0,The Lucky One,en-US,https://images.gr-assets.com/books/1420816338m/3063499.jpg
287,451191153,"Ayn Rand, Leonard Peikoff",1943.0,The Fountainhead,eng,https://images.gr-assets.com/books/1491163636m/2122.jpg
288,425172902,Tom Clancy,1984.0,The Hunt for Red October,,https://images.gr-assets.com/books/1281995542m/19691.jpg
289,038039586X,Richard Adams,1972.0,Watership Down,eng,https://images.gr-assets.com/books/1405136931m/76620.jpg
290,307886263,Mindy Kaling,2011.0,Is Everyone Hanging Out Without Me? (And Other Concerns),eng,https://images.gr-assets.com/books/1443264638m/10335308.jpg
291,375414495,Abraham Verghese,2009.0,Cutting for Stone,eng,https://images.gr-assets.com/books/1327931601m/3591262.jpg
292,006112527X,"C.S. Lewis, Pauline Baynes",1951.0,The Voyage of the Dawn Treader,eng,https://images.gr-assets.com/books/1343185059m/140225.jpg
293,753453800,Robert Louis Stevenson,1882.0,Treasure Island,eng,https://images.gr-assets.com/books/1485248909m/295.jpg
294,1423140591,Rick Riordan,2011.0,The Son of Neptune ,eng,https://images.gr-assets.com/books/1464201114m/9520360.jpg
295,1451627289,Stephen King,2011.0,11/22/63,eng,https://images.gr-assets.com/books/1327876792m/10644930.jpg
296,241003008,Eric Carle,1969.0,The Very Hungry Caterpillar,eng,https://images.gr-assets.com/books/1327878225m/4948.jpg
297,140285601,Kurt Vonnegut Jr.,1963.0,Cat's Cradle,eng,https://images.gr-assets.com/books/1327867150m/135479.jpg
298,451528557,"H.G. Wells, Greg Bear, Carlo Pagetti",1895.0,The Time Machine,eng,https://images.gr-assets.com/books/1327942880m/2493.jpg
299,849946158,"Todd Burpo, Lynn Vincent",2010.0,,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
300,385751060,John Boyne,2006.0,The Boy in the Striped Pyjamas,eng,https://images.gr-assets.com/books/1366228171m/39999.jpg
301,1892295490,Joseph Conrad,1899.0,Heart of Darkness,eng,https://images.gr-assets.com/books/1392799983m/4900.jpg
302,044654759X,Nicholas Sparks,2010.0,Safe Haven,eng,https://images.gr-assets.com/books/1344268800m/7812659.jpg
303,1582701709,Rhonda Byrne,2006.0,The Secret,eng,https://images.gr-assets.com/books/1482865039m/52529.jpg
304,60987561,Wally Lamb,1998.0,I Know This Much Is True ,eng,https://images.gr-assets.com/books/1373532198m/227711.jpg
305,1416524347,Stephen King,1983.0,Pet Sematary,eng,https://images.gr-assets.com/books/1308894674m/10583.jpg
306,671021001,Wally Lamb,1992.0,She's Come Undone,en-US,https://images.gr-assets.com/books/1408313457m/5203.jpg
307,756404738,Patrick Rothfuss,2011.0,The Wise Man's Fear,eng,https://images.gr-assets.com/books/1452624392m/1215032.jpg
308,440241901,Sophie Kinsella,2003.0,Can You Keep a Secret?,en-US,https://images.gr-assets.com/books/1330464293m/33724.jpg
309,1442403543,Cassandra Clare,2011.0,City of Fallen Angels,en-US,https://images.gr-assets.com/books/1369452302m/6752378.jpg
310,743418174,Jennifer Weiner,2001.0,Good in Bed,en-US,https://images.gr-assets.com/books/1327936464m/14748.jpg
311,380018179,Colleen McCullough,1977.0,The Thorn Birds,eng,https://images.gr-assets.com/books/1391416796m/3412.jpg
312,60530928,"Neil Gaiman, Dave McKean",2008.0,The Graveyard Book,en-US,https://images.gr-assets.com/books/1303859949m/2213661.jpg
313,1451681739,M.L. Stedman,2012.0,The Light Between Oceans,eng,https://images.gr-assets.com/books/1336683021m/13158800.jpg
314,439709105,"Cornelia Funke, Anthea Bell",2003.0,Tintenherz,en-US,https://images.gr-assets.com/books/1328866790m/28194.jpg
315,91883768,"Spencer Johnson, Kenneth H. Blanchard",1998.0,Who Moved My Cheese?,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
316,307279464,Bill Bryson,1997.0,A Walk in the Woods,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
317,553279378,Maya Angelou,1969.0,I Know Why the Caged Bird Sings,en-US,https://images.gr-assets.com/books/1327957927m/13214.jpg
318,61950726,Christina Baker Kline,2013.0,Orphan Train,eng,https://images.gr-assets.com/books/1362409483m/15818107.jpg
319,1442416866,Cassandra Clare,2012.0,City of Lost Souls,eng,https://images.gr-assets.com/books/1460477703m/8755776.jpg
320,316204277,Maria Semple,2012.0,"Where'd You Go, Bernadette",eng,https://images.gr-assets.com/books/1338822317m/13526165.jpg
321,375806814,Wilson Rawls,1961.0,Where the Red Fern Grows,,https://images.gr-assets.com/books/1166154337m/10365.jpg
322,60557818,Neil Gaiman,1996.0,Neverwhere,eng,https://images.gr-assets.com/books/1348747943m/14497.jpg
323,571224385,"Milan Kundera, Michael Henry Heim",1984.0,Nesnesitelná lehkost bytí,eng,https://images.gr-assets.com/books/1265401884m/9717.jpg
324,,Rainbow Rowell,2013.0,,eng,https://images.gr-assets.com/books/1499565420m/16068905.jpg
325,552135399,John Irving,1989.0,A Prayer for Owen Meany,eng,https://images.gr-assets.com/books/1260470010m/4473.jpg
326,316182540,Janet Fitch,1999.0,White Oleander,eng,https://images.gr-assets.com/books/1501159524m/32234.jpg
327,039925675X,Marie Lu,2011.0,Legend,eng,https://images.gr-assets.com/books/1501368160m/9275658.jpg
328,743496728,Jodi Picoult,2007.0,Nineteen Minutes,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
329,1401323251,"Randy Pausch, Jeffrey Zaslow",2008.0,The Last Lecture,eng,https://images.gr-assets.com/books/1388075896m/2318271.jpg
330,812511816,Robert Jordan,1990.0,The Eye of the World,eng,https://images.gr-assets.com/books/1337818095m/228665.jpg
331,61150142,Jodi Picoult,1998.0,The Pact,en-US,https://images.gr-assets.com/books/1410754561m/10916.jpg
332,60764902,C.S. Lewis,1953.0,The magician's nephew,eng,https://images.gr-assets.com/books/1308814770m/65605.jpg
333,595440096,Lisa Genova,2007.0,Still Alice,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
334,425263916,Sylvia Day,2012.0,Reflected in You,eng,https://images.gr-assets.com/books/1477802540m/13596809.jpg
335,375814248,"Roald Dahl, Quentin Blake",1961.0,James and the Giant Peach,eng,https://images.gr-assets.com/books/1320412586m/6689.jpg
336,446696617,James Patterson,2001.0,1st To Die,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
337,345453743,Douglas Adams,1996.0,The Ultimate Hitchhiker's Guide: Five Complete Novels and One Story,eng,https://images.gr-assets.com/books/1404613595m/13.jpg
338,340896965,David Nicholls,2009.0,One Day,eng,https://images.gr-assets.com/books/1327873020m/6280118.jpg
339,60775858,"Margaret Wise Brown, Clement Hurd",1947.0,,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
340,61969559,Pittacus Lore,2010.0,I Am Number Four,en-US,https://images.gr-assets.com/books/1305807140m/7747374.jpg
341,140275363,"Homer, Robert Fagles, Frédéric Mugler, Bernard Knox",-750.0,Ἰλιάς,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
342,316228532,J.K. Rowling,2012.0,The Casual Vacancy,eng,https://images.gr-assets.com/books/1358266832m/13497818.jpg
343,385339690,John Grisham,1996.0,The Runaway Jury,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
344,316777730,David Sedaris,1997.0,Naked,en-US,https://images.gr-assets.com/books/1394178867m/4138.jpg
345,375840400,Christopher Paolini,2005.0,Eldest,en-US,https://images.gr-assets.com/books/1387119654m/45978.jpg
346,140621679,"L. Frank Baum, W.W. Denslow",1900.0,The Wonderful Wizard of Oz,eng,https://images.gr-assets.com/books/1398003737m/236093.jpg
347,000720230X,C.S. Lewis,1951.0,Prince Caspian: The Return to Narnia,eng,https://images.gr-assets.com/books/1308814880m/121749.jpg
348,,E. Lockhart,2014.0,We Were Liars,eng,https://images.gr-assets.com/books/1402749479m/16143347.jpg
349,450031063,Stephen King,1975.0,Salem's Lot,en-GB,https://images.gr-assets.com/books/1327891565m/11590.jpg
350,679785892,"Hunter S. Thompson, Ralph Steadman",1971.0,Fear and Loathing in Las Vegas: A Savage Journey to the Heart of the American Dream,eng,https://images.gr-assets.com/books/1394204569m/7745.jpg
351,1416975888,Cassandra Clare,2011.0,Clockwork Prince,eng,https://images.gr-assets.com/books/1460477747m/10025305.jpg
352,62268341,Amy Poehler,2014.0,Yes Please,eng,https://images.gr-assets.com/books/1402815435m/20910157.jpg
353,743477553,William Shakespeare,1603.0,"The Tragedy of Othello, The Moor of Venice",eng,https://images.gr-assets.com/books/1459795105m/12996.jpg
